ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,LOCALITY,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
215682,65+,female,minority,30y+,high school,middle class,0.6499401198435906,yes,before 2015,yes,yes,New York,13000.0,sedan,5,0,0,approved
331067,65+,female,majority,30y+,none,upper class,0.6867893997063133,yes,after 2015,yes,yes,New York,13000.0,sedan,2,1,2,approved
140764,26-39,male,majority,10-19y,none,poverty,0.5158128096027941,no,before 2015,no,no,New York,12000.0,sedan,1,0,1,denied
290615,26-39,male,minority,10-19y,high school,working class,0.3637033471776875,no,before 2015,no,yes,New York,12000.0,sedan,2,0,2,denied
988795,26-39,male,majority,10-19y,university,middle class,0.4334373332918408,yes,before 2015,no,no,Miami,13000.0,sports car,1,0,1,approved
263950,26-39,male,majority,10-19y,high school,working class,0.5099082074730983,yes,after 2015,no,no,New York,12000.0,sedan,1,1,4,approved
936328,40-64,female,majority,20-29y,high school,upper class,0.6469843287183472,yes,before 2015,no,yes,New York,14000.0,sedan,4,0,0,approved
488928,16-25,male,majority,0-9y,none,poverty,0.3491647332402468,no,before 2015,no,yes,New York,13000.0,sedan,0,0,0,denied
253805,40-64,female,majority,20-29y,high school,middle class,0.614593254535845,yes,before 2015,no,yes,New York,13000.0,sedan,1,0,1,approved
346658,16-25,female,majority,0-9y,high school,middle class,0.4998626811775605,yes,before 2015,no,yes,New York,14000.0,sedan,0,0,0,approved
212512,40-64,female,majority,0-9y,high school,upper class,0.6401300069561456,yes,before 2015,yes,yes,Miami,8000.0,sedan,0,0,0,denied
266723,40-64,female,majority,20-29y,university,upper class,0.7568497361321834,yes,after 2015,no,yes,New York,16000.0,sedan,0,1,2,approved
94106,26-39,female,majority,0-9y,university,middle class,0.6989972463423352,yes,before 2015,yes,yes,New York,10000.0,sedan,0,0,0,approved
956081,26-39,female,minority,10-19y,high school,poverty,0.2868040259094392,no,before 2015,no,no,New York,17000.0,sedan,0,0,2,denied
945496,40-64,female,majority,20-29y,university,upper class,0.5448257365700174,yes,after 2015,no,yes,Miami,12000.0,sedan,3,1,1,approved
114580,65+,male,majority,30y+,university,upper class,0.5820103077860838,yes,before 2015,yes,yes,San Francisco,10000.0,sedan,3,2,1,approved
35009,16-25,male,majority,0-9y,none,working class,0.3240569486205867,no,before 2015,yes,yes,Miami,9000.0,sedan,0,0,0,denied
409758,40-64,male,majority,0-9y,university,middle class,0.6200322323255878,no,before 2015,yes,yes,New York,10000.0,sports car,0,0,0,approved
456703,40-64,female,majority,20-29y,none,poverty,0.5076361069588037,no,before 2015,yes,yes,Miami,7000.0,sedan,6,0,0,approved
264463,26-39,male,minority,10-19y,none,working class,0.3162075142100888,no,before 2015,yes,yes,New York,10000.0,sedan,1,0,4,denied
580209,40-64,male,minority,10-19y,high school,upper class,0.7243925070753335,yes,after 2015,yes,yes,New York,7000.0,sedan,2,0,4,approved
326435,40-64,female,majority,20-29y,none,working class,0.5494309987122562,no,before 2015,no,no,Miami,8000.0,sedan,4,1,2,approved
480276,65+,female,majority,20-29y,university,upper class,0.5604292078171568,no,after 2015,yes,yes,Miami,9000.0,sedan,0,1,0,approved
881811,16-25,female,majority,0-9y,high school,poverty,0.3176442547991809,no,before 2015,no,no,New York,18000.0,sedan,0,0,0,denied
374794,26-39,male,majority,10-19y,none,working class,0.4073623559648251,no,before 2015,no,yes,New York,15000.0,sedan,2,0,1,denied
354854,16-25,male,minority,0-9y,none,poverty,0.3097904471078935,yes,before 2015,no,no,Miami,10000.0,sedan,0,0,0,denied
682240,40-64,female,majority,20-29y,high school,upper class,0.5891640296111545,yes,before 2015,no,yes,New York,11000.0,sedan,0,0,3,approved
669186,40-64,male,majority,0-9y,university,upper class,0.5999925100888724,yes,before 2015,no,yes,New York,10000.0,sedan,0,0,0,denied
798627,26-39,male,majority,10-19y,university,middle class,0.5158128096027941,yes,before 2015,yes,yes,San Francisco,10000.0,sedan,2,1,0,approved
285501,16-25,female,majority,0-9y,none,poverty,0.4379223036779929,no,before 2015,no,no,Miami,13000.0,sedan,0,0,0,denied
593292,16-25,female,majority,0-9y,none,poverty,0.3404890676156737,no,before 2015,no,yes,Miami,10000.0,sedan,0,0,0,denied
649724,26-39,female,minority,10-19y,university,upper class,0.4856337045192767,yes,after 2015,no,no,Miami,11000.0,sedan,1,0,1,approved
53151,65+,male,majority,20-29y,high school,upper class,0.6551869767464442,yes,before 2015,yes,yes,Miami,9000.0,sedan,3,0,1,approved
742412,40-64,female,majority,20-29y,high school,middle class,0.4450427635109293,yes,before 2015,no,no,New York,14000.0,sedan,1,1,1,approved
898555,16-25,female,majority,0-9y,high school,working class,0.5158128096027941,yes,before 2015,yes,no,New York,12000.0,sedan,0,0,0,approved
685826,16-25,male,majority,0-9y,high school,poverty,0.2980386470250772,no,before 2015,no,no,New York,15000.0,sedan,0,0,0,denied
650607,26-39,female,majority,10-19y,high school,working class,0.2918006114647601,yes,before 2015,no,yes,New York,11000.0,sedan,0,0,2,approved
653656,40-64,female,minority,0-9y,high school,upper class,0.6387300964116825,yes,before 2015,yes,yes,Miami,9000.0,sedan,0,0,0,approved
470627,26-39,male,majority,10-19y,none,working class,0.5756097026465881,no,before 2015,no,yes,New York,12000.0,sedan,3,1,4,denied
703985,16-25,female,majority,0-9y,none,poverty,0.3571772746016675,no,before 2015,no,yes,New York,12000.0,sedan,0,0,0,denied
110908,40-64,male,majority,10-19y,university,upper class,0.6412933802203664,yes,after 2015,yes,yes,New York,12000.0,sedan,2,0,0,approved
762382,26-39,male,majority,10-19y,university,middle class,0.662974125323889,yes,after 2015,yes,yes,Miami,8000.0,sports car,4,0,3,approved
932849,16-25,female,majority,0-9y,none,poverty,0.4752618544710137,no,before 2015,no,yes,New York,10000.0,sedan,0,0,0,denied
69295,40-64,male,majority,20-29y,university,middle class,0.4378821691036571,yes,before 2015,no,no,New York,11000.0,sedan,2,0,7,approved
568413,26-39,male,majority,10-19y,university,middle class,0.5412294511207146,no,before 2015,no,no,New York,13000.0,sedan,3,0,0,denied
427575,16-25,male,majority,0-9y,university,middle class,0.60882895731083,yes,after 2015,no,no,New York,14000.0,sedan,0,0,0,approved
624500,40-64,male,majority,0-9y,none,working class,0.4764828551296845,yes,before 2015,yes,yes,New York,8000.0,sedan,0,0,0,approved
939343,40-64,male,majority,20-29y,university,upper class,0.6020918870265246,yes,before 2015,no,yes,New York,19000.0,sedan,1,0,2,denied
857032,65+,female,minority,20-29y,high school,upper class,0.4349590139646847,yes,before 2015,yes,yes,New York,7000.0,sedan,6,0,3,approved
583790,26-39,female,majority,10-19y,none,working class,0.4053779920793006,yes,before 2015,no,no,Miami,13000.0,sedan,2,0,1,denied
66507,40-64,male,majority,20-29y,university,upper class,0.4997298868124343,yes,after 2015,no,yes,New York,12000.0,sedan,0,0,2,approved
660963,16-25,male,majority,0-9y,university,middle class,0.4637218969356029,yes,after 2015,no,no,New York,11697.003206900365,sedan,0,0,0,denied
396892,16-25,male,majority,0-9y,none,poverty,0.2752720004597257,no,before 2015,no,yes,New York,13000.0,sports car,0,0,0,denied
787390,40-64,male,majority,20-29y,high school,working class,0.4624534606882998,yes,before 2015,no,yes,New York,12000.0,sedan,2,0,2,denied
114334,40-64,male,majority,0-9y,none,upper class,0.6439910880215374,yes,after 2015,yes,yes,New York,11000.0,sedan,0,0,0,approved
533851,40-64,male,majority,20-29y,high school,middle class,0.5592778358153015,no,after 2015,no,yes,Miami,9000.0,sedan,5,1,1,approved
962897,26-39,male,majority,10-19y,high school,poverty,0.2043133963128014,yes,before 2015,yes,yes,New York,10000.0,sedan,3,0,0,approved
14622,26-39,male,majority,10-19y,university,middle class,0.4907395124490321,yes,before 2015,yes,yes,Miami,11000.0,sedan,2,1,0,denied
433224,26-39,male,majority,0-9y,high school,middle class,0.4589120361925471,yes,after 2015,no,no,San Francisco,16000.0,sedan,0,0,0,approved
729287,16-25,female,minority,0-9y,high school,poverty,0.1162638006141908,yes,before 2015,no,yes,New York,13000.0,sedan,0,0,0,approved
36679,40-64,male,majority,20-29y,university,upper class,0.6388669977066651,yes,after 2015,no,no,New York,16000.0,sedan,3,1,2,approved
558275,26-39,female,majority,10-19y,none,poverty,0.3437899450363883,yes,before 2015,no,yes,New York,10000.0,sedan,0,0,0,approved
724723,16-25,female,majority,0-9y,none,poverty,0.5158128096027941,no,before 2015,no,no,New York,11697.003206900365,sedan,0,0,0,denied
738651,26-39,male,majority,10-19y,university,middle class,0.3956074818387411,yes,after 2015,no,no,New York,15000.0,sedan,0,0,1,approved
200265,65+,male,majority,30y+,university,upper class,0.5300413823068981,yes,before 2015,yes,yes,New York,9000.0,sedan,7,2,8,approved
904742,40-64,male,majority,10-19y,high school,middle class,0.438870922090682,yes,before 2015,yes,yes,New York,11697.003206900365,sedan,2,0,2,approved
585226,26-39,male,majority,10-19y,high school,middle class,0.4596952131281054,no,before 2015,no,no,New York,17000.0,sedan,0,0,0,approved
172866,16-25,female,majority,0-9y,none,working class,0.5137348627380244,no,before 2015,no,no,New York,11000.0,sedan,0,0,0,denied
636846,26-39,male,majority,0-9y,none,working class,0.7170914771884047,no,before 2015,no,yes,New York,14000.0,sedan,0,0,0,denied
277818,40-64,male,majority,10-19y,university,upper class,0.4494294839841602,yes,before 2015,no,yes,New York,11697.003206900365,sedan,3,1,2,denied
516380,40-64,male,majority,20-29y,university,middle class,0.4179447025205257,yes,before 2015,no,no,New York,14000.0,sedan,5,1,4,approved
916128,40-64,male,majority,20-29y,university,upper class,0.4808531465764049,yes,after 2015,yes,yes,San Francisco,10000.0,sedan,3,1,2,approved
833465,16-25,male,majority,0-9y,university,middle class,0.4461315555362893,yes,before 2015,no,no,New York,14000.0,sedan,0,0,0,denied
967513,65+,male,majority,20-29y,high school,upper class,0.73950799300585,yes,after 2015,yes,yes,New York,11000.0,sedan,1,0,5,approved
4747,40-64,female,majority,20-29y,none,middle class,0.6534312027273705,yes,before 2015,no,yes,New York,10000.0,sedan,0,0,0,approved
113033,16-25,male,majority,0-9y,high school,working class,0.466327896902897,yes,before 2015,no,no,New York,13000.0,sedan,0,0,0,denied
169421,16-25,female,majority,0-9y,university,middle class,0.564717400251573,yes,after 2015,no,yes,New York,14000.0,sedan,0,0,0,approved
461175,40-64,male,majority,20-29y,high school,middle class,0.5846008675834956,yes,after 2015,no,yes,New York,11697.003206900365,sedan,3,2,1,approved
768887,40-64,male,majority,10-19y,university,upper class,0.539014053718841,no,after 2015,yes,yes,New York,11000.0,sedan,2,0,4,approved
869635,40-64,male,majority,20-29y,none,working class,0.4050360478908247,yes,before 2015,no,yes,New York,11000.0,sedan,2,0,2,approved
889608,26-39,male,majority,10-19y,high school,working class,0.453471335053696,no,before 2015,no,yes,New York,11000.0,sedan,1,0,3,denied
645837,40-64,male,majority,20-29y,university,upper class,0.562775708272011,yes,before 2015,yes,yes,New York,14000.0,sports car,3,1,0,approved
529269,16-25,female,majority,0-9y,high school,working class,0.4439945158376504,yes,before 2015,yes,no,New York,12000.0,sedan,0,0,0,denied
660589,65+,male,majority,30y+,high school,upper class,0.7095147983810901,yes,before 2015,no,yes,Miami,10000.0,sedan,11,1,1,approved
366205,16-25,male,majority,0-9y,high school,working class,0.216036434371356,yes,before 2015,no,no,New York,15000.0,sedan,0,0,0,approved
147573,16-25,male,majority,0-9y,high school,poverty,0.3412799504711933,yes,before 2015,no,no,New York,14000.0,sedan,0,0,0,denied
980859,16-25,male,majority,0-9y,none,poverty,0.4530467617186671,yes,after 2015,yes,no,New York,12000.0,sedan,0,0,0,approved
719606,26-39,male,majority,10-19y,university,upper class,0.4892065918233577,yes,before 2015,yes,yes,New York,9000.0,sports car,2,1,0,approved
493290,65+,female,majority,30y+,high school,working class,0.6526913006637715,no,before 2015,yes,yes,New York,11000.0,sedan,0,0,3,approved
946287,65+,female,majority,30y+,high school,upper class,0.4772941489448981,yes,after 2015,yes,yes,Miami,6000.0,sedan,5,0,1,approved
888398,40-64,female,majority,20-29y,university,upper class,0.5158128096027941,yes,before 2015,no,no,New York,13000.0,sedan,2,0,3,approved
967160,16-25,male,majority,0-9y,high school,working class,0.3308445835946743,yes,after 2015,no,no,Miami,13000.0,sedan,0,0,0,approved
381397,40-64,female,majority,10-19y,high school,upper class,0.4877976264827012,yes,after 2015,no,no,Miami,12000.0,sports car,3,0,0,approved
41476,65+,female,majority,10-19y,high school,middle class,0.5158128096027941,yes,before 2015,no,yes,San Francisco,14000.0,sedan,1,1,0,approved
71738,65+,female,majority,30y+,university,upper class,0.6096020843551448,yes,before 2015,no,yes,New York,12000.0,sedan,2,1,3,approved
629213,26-39,female,majority,10-19y,university,upper class,0.5337010547648954,yes,before 2015,no,yes,Miami,11697.003206900365,sedan,2,0,1,denied
287667,26-39,female,majority,0-9y,university,upper class,0.7052405615459966,yes,before 2015,yes,yes,New York,10000.0,sedan,0,0,0,approved
930890,26-39,male,majority,10-19y,none,working class,0.5158128096027941,yes,before 2015,no,yes,New York,11000.0,sedan,2,0,1,approved
364501,26-39,male,majority,0-9y,high school,middle class,0.6947469624731197,yes,before 2015,no,yes,New York,13000.0,sedan,0,0,0,denied
14977,26-39,male,majority,10-19y,high school,middle class,0.5366566783666077,yes,after 2015,no,no,Miami,13000.0,sedan,1,0,1,approved
40972,65+,female,majority,30y+,university,upper class,0.4333321199941906,yes,after 2015,no,yes,New York,11000.0,sedan,3,0,2,approved
149264,16-25,female,majority,0-9y,high school,working class,0.5339210938550758,yes,after 2015,no,yes,Miami,15000.0,sedan,0,0,0,denied
352772,26-39,female,majority,10-19y,none,middle class,0.6331218784080793,no,before 2015,no,no,New York,15000.0,sedan,1,0,0,denied
606131,16-25,female,majority,0-9y,high school,poverty,0.3145040661291375,yes,after 2015,no,no,New York,16000.0,sedan,0,0,0,denied
901806,16-25,female,minority,0-9y,high school,poverty,0.2525014821570652,yes,before 2015,no,yes,New York,9000.0,sedan,0,0,0,denied
25407,16-25,male,majority,0-9y,none,poverty,0.2992844002880692,no,before 2015,no,yes,Miami,13000.0,sedan,0,0,0,denied
923149,65+,female,majority,0-9y,university,upper class,0.7576240019420225,yes,before 2015,yes,yes,New York,14000.0,sedan,0,0,0,approved
309220,26-39,male,minority,10-19y,none,poverty,0.4032471381863556,no,before 2015,no,no,New York,11697.003206900365,sedan,2,0,2,approved
702797,40-64,female,majority,20-29y,high school,middle class,0.5158128096027941,no,before 2015,yes,yes,Miami,5000.0,sedan,3,0,3,approved
471696,40-64,male,majority,10-19y,university,middle class,0.3803560286607813,no,before 2015,yes,yes,New York,8000.0,sedan,2,0,2,denied
97081,26-39,male,minority,10-19y,none,poverty,0.3573810138496031,yes,before 2015,no,no,New York,14000.0,sedan,0,1,1,denied
698126,40-64,male,majority,20-29y,university,upper class,0.701769802887006,yes,after 2015,yes,yes,New York,11000.0,sedan,3,0,3,approved
740753,40-64,male,majority,0-9y,university,upper class,0.5427892834696217,yes,after 2015,yes,yes,Miami,12000.0,sedan,0,0,0,approved
899267,65+,female,majority,30y+,high school,upper class,0.5434466456733709,yes,before 2015,yes,yes,New York,11697.003206900365,sedan,4,1,2,approved
39690,40-64,female,minority,0-9y,high school,upper class,0.5792880833054858,yes,before 2015,yes,yes,New York,13000.0,sedan,0,0,0,approved
273754,16-25,male,minority,0-9y,high school,working class,0.431934300248274,yes,before 2015,yes,no,New York,13000.0,sedan,0,0,0,denied
544613,16-25,male,majority,0-9y,high school,poverty,0.4814387645147136,no,before 2015,no,no,Miami,13000.0,sedan,0,0,0,denied
596471,40-64,male,majority,0-9y,university,upper class,0.6970945487224753,yes,after 2015,yes,yes,New York,10000.0,sedan,0,0,0,approved
58313,26-39,male,minority,10-19y,high school,working class,0.4996992570022154,yes,before 2015,no,no,New York,16000.0,sedan,2,0,0,approved
399343,16-25,female,majority,0-9y,high school,poverty,0.3159066851342934,no,before 2015,no,no,Miami,12000.0,sedan,0,0,0,denied
247693,16-25,female,majority,0-9y,high school,poverty,0.487319748001361,yes,before 2015,no,yes,New York,16000.0,sedan,0,0,0,denied
871443,40-64,female,majority,20-29y,university,upper class,0.5158128096027941,yes,before 2015,yes,yes,New York,13000.0,sedan,1,0,1,approved
835632,26-39,male,majority,10-19y,university,middle class,0.5158128096027941,no,before 2015,yes,no,Miami,12000.0,sedan,1,1,0,denied
841651,65+,female,majority,30y+,university,upper class,0.5758531878841718,yes,after 2015,no,yes,Baltimore,13000.0,sedan,5,0,1,denied
